"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000126789",18.125,-7.62305322230875,1.19259206683614,-6.39200396706661,1.6372565005058e-10,2.89669509570058e-08
"Top6bl",13.5,-7.19803351625858,1.12751252255955,-6.38399429916613,1.72527515891821e-10,3.00567579471537e-08
"ENSMUSG00000127574",17.75,-7.5928913395964,1.19047221308418,-6.37805003438536,1.79356923007155e-10,3.10005024955122e-08
"Gm57455",15,-7.35003589367537,1.15429399365175,-6.36755968072106,1.92059328356309e-10,3.29366743496042e-08
"A930041C12Rik",15.875,-7.43182960614182,1.16828714539718,-6.36130392722524,2.00048159089666e-10,3.40407530246299e-08
"1700018P22Rik",15.5,-7.397341374529,1.16318141287758,-6.35957666846553,2.02310532893155e-10,3.41609115964434e-08
"ENSMUSG00000133995",18.375,-7.64281623589572,1.20261867440212,-6.35514514997477,2.08229903764633e-10,3.4892019981202e-08
"Slc35f4",15.375,-7.38565958755014,1.16315727481849,-6.34966547297111,2.15783647178361e-10,3.58838396910015e-08
"EU599041",14,-7.25050058181791,1.14246425173119,-6.34636976240712,2.20455007065535e-10,3.63850215044779e-08
"ENSMUSG00000134538",16.125,-7.45437199370525,1.17487550100406,-6.34481865298467,2.22687605060709e-10,3.64792210349822e-08
"Gm28177",14.375,-7.28863552226426,1.14966579988486,-6.33978633007457,2.30084032570457e-10,3.74116636959563e-08
"ENSMUSG00000130711",13,-7.14358580275919,1.12749143136963,-6.33582269807714,2.36078145864789e-10,3.81040542638087e-08
"A930012L18Rik",12.5,-7.08700250691129,1.11894022151948,-6.33367392700159,2.39391165355598e-10,3.83567552607353e-08
"ENSMUSG00000143335",12.875,-7.12964665879709,1.12594835056687,-6.3321258521384,2.41806118823069e-10,3.8462942857139e-08
"Cntn6",12.75,-7.11557151401689,1.12475751193825,-6.32631606234387,2.5108327305571e-10,3.96512872434955e-08
"Gm20521",13.5,-7.19803331254824,1.1382195023097,-6.32394129422476,2.54974626594199e-10,3.99782002026376e-08
"9030624G23Rik",12.375,-7.07250294489157,1.11951823358893,-6.31745221533253,2.65910622049203e-10,4.12390774876251e-08
"ENSMUSG00000125575",14.5,-7.30112632927198,1.1561948959745,-6.31478858338863,2.70531053629357e-10,4.12390774876251e-08
"Gm21970",55.3591374917636,2.59209437550352,0.410426480086508,6.31561193360909,2.6909453178995e-10,4.12390774876251e-08
"Nanos3",13.75,-7.22450538238096,1.14383138196595,-6.3160580276823,2.68319333455798e-10,4.12390774876251e-08
"9030404E10Rik",17.125,-7.54117628082156,1.1950730463254,-6.31022204375634,2.78635414512226e-10,4.21815585100543e-08
"Gm27243",12.375,-7.07250291589392,1.12107860130198,-6.30865927480926,2.81462982378562e-10,4.23177666177522e-08
"Gm20661",12,-7.02810894262043,1.11623048598436,-6.29628829427879,3.04857154383856e-10,4.55232611964628e-08
"Mcmdc2",14.875,-7.33796276287056,1.16994591648886,-6.27205297223706,3.56318303965734e-10,5.28482641239989e-08
"ENSMUSG00000140944",14.375,-7.28863526114526,1.16277403602797,-6.26831614338687,3.64973215206356e-10,5.34980540796945e-08
"Gm43713",13.125,-7.15739131455194,1.14188300662193,-6.26806010164378,3.65573691948165e-10,5.34980540796945e-08
"ENSMUSG00000122964",16.5,-7.48753839493679,1.19505342307825,-6.26544240645761,3.71768391417576e-10,5.40442911258755e-08
"Gm2164",12.625,-7.10135740706502,1.13912310165218,-6.23405617598767,4.54509972090097e-10,6.56378184036166e-08
"ENSMUSG00000128813",13.125,-7.15739116358975,1.14955244720141,-6.22624150904507,4.77757429066743e-10,6.84503103318392e-08
"Gm46620",11.5,-6.96670842360409,1.11907174951715,-6.22543498806937,4.80221757145608e-10,6.84503103318392e-08
"ENSMUSG00000125391",12.25,-7.05785591536695,1.13421148477133,-6.22269833283329,4.88676434505533e-10,6.87624129091727e-08
"Gm6069",14.125,-7.26332411970298,1.16720132156326,-6.22285460572907,4.88189755470447e-10,6.87624129091727e-08
"Gm28042",22.2499981933414,-7.18940434530486,1.15633314060824,-6.2174161518221,5.05408071089376e-10,7.06637743215471e-08
"C230037L18Rik",11.5,-6.96670838659832,1.12109044533613,-6.21422510162375,5.15785441354961e-10,7.16582672353338e-08
"Cntn5",62.3591411050809,1.65868376450259,0.267312311144356,6.20504067845516,5.46827564484642e-10,7.54931564025306e-08
"Gm3365",20.9998414698083,-7.10550332088126,1.14977756815921,-6.17989384873556,6.41447171254615e-10,8.80025428513128e-08
"BB187676",15.625,-7.40892856237841,1.20043243080314,-6.17188304169818,6.74814133626096e-10,9.20052487405369e-08
"ENSMUSG00000134165",12.375,-7.07250242651145,1.14709231483215,-6.16559132605325,7.02202276242502e-10,9.5148408430859e-08
"1700028J19Rik",12.375,-7.07250241413908,1.1477423414063,-6.16209941812667,7.17867554135758e-10,9.66742986554234e-08
"AA386476",10.5,-6.83546422492203,1.10973840432869,-6.15952750509429,7.29623079901284e-10,9.76582696762993e-08
"Gm17210",15.25,-7.37388171910227,1.19787022976417,-6.15582684658087,7.46867907156737e-10,9.87620327108285e-08
"Gm27184",10.5,-6.83546421442284,1.11032536942053,-6.1562713081033,7.44775923204408e-10,9.87620327108285e-08
"Atxn7l3b",55.1112110308669,1.88374318172264,0.306101451720357,6.15398316844166,7.55607070408662e-10,9.93193461229972e-08
"Bricd5",14,-7.25049979463285,1.1823919009233,-6.13206145015971,8.67475814244165e-10,1.13345009514724e-07
"ENSMUSG00000140314",11.5,-6.96670809586825,1.13681402108957,-6.12827425297859,8.88373608506934e-10,1.15264676021182e-07
"Gm15938",12.375,-7.07250229042587,1.15422192464812,-6.12750645209068,8.92669806550999e-10,1.15264676021182e-07
"ENSMUSG00000134964",12.125,-7.04305863080743,1.1500990175077,-6.12387153070523,9.13285431184982e-10,1.17237008771588e-07
"Dcdc2b",10,-6.76507504683707,1.10625756089893,-6.11528028006412,9.63874031689622e-10,1.23011621334994e-07
"Fbxl22",57.6111983842565,1.72568583764682,0.282336869129037,6.11215192323368,9.82965373515735e-10,1.24722964821063e-07
"Gm14027",13.25,-7.17106558916915,1.17482534791111,-6.10394183434977,1.03483958970648e-09,1.30550366860039e-07
"Gm20627",11.625,-6.98230478889158,1.14437886097848,-6.10139266546873,1.0514823930743e-09,1.31891942916423e-07
"Gm56652",11.5,-6.96670794817618,1.14471962711195,-6.08595133967668,1.15801611752485e-09,1.44429612476068e-07
"ENSMUSG00000140352",12.625,-7.10135686621881,1.16705474661633,-6.08485324857975,1.16598057685075e-09,1.44601353912152e-07
"ENSMUSG00000134072",11.5,-6.96670792273951,1.1460756868058,-6.07875029803333,1.2112280252648e-09,1.48217864245483e-07
"ENSMUSG00000135337",9.87500000000001,-6.74692766049827,1.10978223625101,-6.07950590675361,1.20553441525855e-09,1.48217864245483e-07
"Gm20753",10.5,-6.83546396104088,1.12458706242129,-6.07819900250658,1.21539864079937e-09,1.48217864245483e-07
"Oprm1",9.50000000000001,-6.69107462793045,1.10223534597848,-6.07045913773582,1.27545067809968e-09,1.54681866491525e-07
"ENSMUSG00000122523",12.5,-7.08700158180706,1.16763411365237,-6.06953967766397,1.2827739754377e-09,1.54715228213367e-07
"ENSMUSG00000123646",10.875,-6.88608976925019,1.135304128841,-6.06541418666383,1.31614028729098e-09,1.57872106264067e-07
"Gm10658",9.50000000000001,-6.69107460493916,1.10355184990893,-6.0632172430243,1.33425249688592e-09,1.59174872604037e-07
"Gm42936",11,-6.90257779713891,1.1392716335406,-6.05876385747202,1.37171593203723e-09,1.62759656346753e-07
"ENSMUSG00000125622",11.5,-6.96670782859918,1.1510805235367,-6.052320134124,1.42774374880335e-09,1.67982031733483e-07
"Gm16685",62.7353985066632,1.59218599432432,0.263086469990082,6.05194936244478,1.43103457401309e-09,1.67982031733483e-07
"A530017D24Rik",11.625,-6.98230458227463,1.15533030393617,-6.04355703168709,1.5075305241273e-09,1.76020226250629e-07
"ENSMUSG00000122482",11,-6.90257773957648,1.1423769791327,-6.04229415128529,1.51938134500455e-09,1.76465290498385e-07
"Gm30648",10.625,-6.85253725728527,1.13509618385752,-6.03696616616005,1.57038632938617e-09,1.81429212191346e-07
"Gm56867",11.25,-6.9349990272637,1.15024072695907,-6.02917186352632,1.64801961328152e-09,1.89401458278234e-07
"ENSMUSG00000134796",9.62500000000001,-6.70993337073334,1.11723087653598,-6.00586101910982,1.90319170072015e-09,2.17588338658896e-07
"ENSMUSG00000136986",10.125,-6.78299650123269,1.13034689512307,-6.00080960145795,1.96336106006478e-09,2.23304345230477e-07
"Ctcflos",66.7341302651291,1.47836837252112,0.246573589596427,5.99564768854929,2.02675999795636e-09,2.29326849047113e-07
"Gm13322",9.37500000000001,-6.67196557911506,1.11669954630435,-5.9747186261475,2.30487646185713e-09,2.59458170329363e-07
"ENSMUSG00000141017",8.75000000000001,-6.57243027609623,1.10237115602566,-5.96208476625204,2.49039889851311e-09,2.78911970516639e-07
"5730522E02Rik",9.25000000000001,-6.65260029029606,1.1161347577878,-5.96039164973379,2.51634104821517e-09,2.80386813956199e-07
"ENSMUSG00000127368",10.5,-6.83546350596775,1.14923972003069,-5.94781348645451,2.71747982874594e-09,2.99755777491468e-07
"Gm15747",13.625,-7.21132864728798,1.21237236987365,-5.94811365425587,2.71250233911693e-09,2.99755777491468e-07
"ENSMUSG00000131531",8.50000000000001,-6.5306101781816,1.10085535265568,-5.9323054227127,2.98710290827774e-09,3.25032521799021e-07
"ENSMUSG00000143017",8.87500000000001,-6.59289420009444,1.1113444909224,-5.93235873659878,2.9861328177828e-09,3.25032521799021e-07
"Platr32",55.1097734191893,2.66629404115414,0.449469693146095,5.93208859643289,2.99105140555793e-09,3.25032521799021e-07
"Gm20537",8.87500000000001,-6.59289418018216,1.11259763039896,-5.92567699233557,3.11013394656517e-09,3.36308129364789e-07
"G730013B05Rik",10.625,-6.85253679599551,1.15998921063338,-5.90741425280488,3.47519107104546e-09,3.739407803947e-07
"ENSMUSG00000133345",11.125,-6.91887895894889,1.17269442345617,-5.89998453182506,3.6353565292675e-09,3.8926688377537e-07
"Pam16l",35.1166642904386,2.90940626947819,0.493797551258075,5.89190096642994,3.81777967989522e-09,4.06815930841651e-07
"Gm47414",9.50000000000001,-6.69107402401764,1.13632873210537,-5.88832600546897,3.90126979508277e-09,4.13704218704646e-07
