"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gm28037",7.25000000000001,-6.30165704039242,1.08746651337461,-5.79480559896711,6.8400365419423e-09,9.01533199549053e-07
"Gm46447",7.37500000000001,-6.32631898945432,1.09204343057018,-5.79310200707971,6.90981092825006e-09,9.0530862108162e-07
"Ccdc166",8.50000000000001,-6.53113781091505,1.13379069558614,-5.7604440011202,8.38929603552067e-09,1.08621644139909e-06
"ENSMUSG00000140465",7.75000000000001,-6.39787185191111,1.11058062368875,-5.7608351122324,8.36987751933335e-09,1.08621644139909e-06
"Gm16253",8.62500000000001,-6.55219932410631,1.13802143696705,-5.75753594024437,8.53506013685004e-09,1.09862695129945e-06
"Spink10",8.75000000000001,-6.57295774852651,1.14411152946765,-5.74503234976128,9.19034143988306e-09,1.17609654321666e-06
"ENSMUSG00000142774",9.50000000000001,-6.69160169754611,1.16541263378788,-5.74183040713808,9.36585983352736e-09,1.19162971558249e-06
"Gm44812",7.50000000000001,-6.35056622034686,1.10918254462199,-5.72544731355394,1.0316155876066e-08,1.30499371832235e-06
"ENSMUSG00000124568",9.12500000000001,-6.63349889012605,1.16175561783144,-5.70989181228,1.13048012766489e-08,1.42188560514468e-06
"Gm16759",13.375,-7.18513858464463,1.25897897073289,-5.70711564821606,1.14906712479813e-08,1.43705207295066e-06
"B230312C02Rik",6.75000000000001,-6.19856362625143,1.09033764565137,-5.68499459866712,1.30816794194177e-08,1.62678443898758e-06
"5430437J10Rik",6.75000000000001,-6.19856358789458,1.09274758893174,-5.67245688819525,1.40763951979277e-08,1.74064907135722e-06
"B930095G15Rik",8.50000000000001,-6.53113748809335,1.15200678364488,-5.66935679617203,1.43334595758453e-08,1.76253507667e-06
"Gm45822",9.12500000000001,-6.63349871042158,1.17156016672996,-5.66210673493355,1.49525765908711e-08,1.82845090745369e-06
"ENSMUSG00000142997",8.12500000000001,-6.46604251561726,1.1538328358931,-5.60396819580228,2.09499165348491e-08,2.54767189419096e-06
"ENSMUSG00000136414",7.12500000000001,-6.27656550175256,1.12294942413322,-5.58935724696354,2.27911639171905e-08,2.74129130590863e-06
"Gm21970",7.87500000000001,-6.42095477695742,1.14874139209503,-5.58955637982813,2.27650445315341e-08,2.74129130590863e-06
"ENSMUSG00000127669",6,-6.0286389590677,1.08233386093028,-5.57003636002479,2.54686179851151e-08,3.0466834264694e-06
"Gm40123",7.12500000000001,-6.27656541495377,1.1280917486715,-5.56387848979958,2.63843697770771e-08,3.13916953061213e-06
"Gm33228",7.12500000000001,-6.27656538773576,1.1296994337213,-5.55596046203225,2.76089366532033e-08,3.26720593910569e-06
"ENSMUSG00000140168",7.00000000000001,-6.25103027865188,1.13267828272154,-5.51880474271318,3.41313173649249e-08,4.01745682630674e-06
"Garin2",6.75000000000001,-6.1985629577919,1.13088995873926,-5.48113714326563,4.22600725020805e-08,4.94780029703879e-06
"Gm57255",7.25000000000001,-6.30165597027645,1.15100818745943,-5.4749010814474,4.3775607295607e-08,5.09812112266458e-06
"Gm2788",6.5,-6.14411530582063,1.12724632147425,-5.45055254452741,5.02135637677623e-08,5.81710922153797e-06
"Gm12762",6.37500000000001,-6.11610099335218,1.12560435345269,-5.43361526151849,5.52235837836167e-08,6.36401205581774e-06
"ENSMUSG00000140062",6.12500000000001,-6.05838568947431,1.11833110704118,-5.41734523105883,6.04904717182518e-08,6.93466548432521e-06
"ENSMUSG00000136515",70.3395174369124,1.05310577797229,0.196190080130828,5.36778300549161,7.9710372720239e-08,9.09069955412011e-06
"Gm56616",5.25,-5.83599398416148,1.09094922425419,-5.34946435124072,8.82149346658578e-08,1.00087573553103e-05
"4921515G04Rik",5.50000000000001,-5.90310787204468,1.10520519523175,-5.3411872270532,9.23398257037819e-08,1.04230354029023e-05
"ENSMUSG00000140631",5.37500000000001,-5.86994113243923,1.09993146138121,-5.33664263504947,9.46833935970282e-08,1.0633041716654e-05
"Gm16287",5.125,-5.80122865685274,1.08767013512745,-5.33362870735891,9.62692703227625e-08,1.07019338842138e-05
"Rnf225",65.5878102712853,1.40261904254829,0.262963364119503,5.33389526425009,9.61279825824868e-08,1.07019338842138e-05
"ENSMUSG00000122955",5.125,-5.80122854860501,1.09472605261711,-5.29925138324449,1.16278449008335e-07,1.28613313624244e-05
"Adra2b",73.4657590119138,1.08827724910973,0.205904969991787,5.28533745034487,1.25473244958894e-07,1.38089579739511e-05
"ENSMUSG00000127403",5.25000000000001,-5.83599374884801,1.10597854929837,-5.27676938449695,1.31481178625628e-07,1.43981702623318e-05
"Gm44238",5.25,-5.83599373259714,1.10701900161207,-5.27180990037084,1.35084956850927e-07,1.471957913488e-05
"B230377A18Rik",77.2157590119139,0.874680961181894,0.167050351674104,5.23603184558566,1.6406565685018e-07,1.77894047927552e-05
"Gm45216",5.37500000000001,-5.86994069236632,1.1277869238916,-5.20483130989957,1.94172910128266e-07,2.09506859060454e-05
"Gm31036",51.5945032720273,1.62608321528293,0.312492112310228,5.20359763086956,1.95466986894219e-07,2.09874334074568e-05
"ENSMUSG00000138970",4.75,-5.69160401804404,1.10627010261572,-5.14485929303027,2.67721397924148e-07,2.86059014063516e-05
"4930488L21Rik",5.25000000000001,-5.83599324815825,1.13760283538161,-5.13007973138582,2.89619480364982e-07,3.07962047454765e-05
"ENSMUSG00000140175",5.37500000000001,-5.86994039867147,1.14601010668361,-5.12206686872793,3.02204675947723e-07,3.19799380879103e-05
"Gm12500",78.2157590119138,0.822686132824642,0.160657788782523,5.12073606302576,3.04345367922816e-07,3.20523726954502e-05
"Fmo3",72.3439318654558,0.987848955358842,0.193122258176868,5.11514811749011,3.13494857170796e-07,3.2858739529459e-05
"4930481B07Rik",13.5004655906256,-5.1297830188546,1.00407999964867,-5.10893855135998,3.23973687727425e-07,3.3796136685158e-05
"Gm32834",5.875,-5.99826380142408,1.17712184120105,-5.09570342803588,3.47448694713972e-07,3.60740246195719e-05
"ENSMUSG00000135265",77.7157590119138,0.848449425544452,0.166685241981602,5.09012924874356,3.57819536251412e-07,3.6976365316572e-05
"ENSMUSG00000134201",4.5,-5.61360156002956,1.10925434563818,-5.06069828087979,4.17723796035039e-07,4.29650396005946e-05
"Gm46123",4.625,-5.65312974904989,1.11739517219278,-5.05920366378186,4.21011007500161e-07,4.31017362143537e-05
"Gm6069",54.5958039955125,1.5186378718729,0.300552973008656,5.05281267615063,4.35350830845305e-07,4.4363458971e-05
"Bnipl",73.8405126504244,0.911959814541714,0.180664972514602,5.04779538528426,4.46937435124375e-07,4.53342851821319e-05
"ENSMUSG00000143014",4.5,-5.61360147843754,1.11462186725702,-5.03632814261226,4.74546774661803e-07,4.79139865003713e-05
"ENSMUSG00000134972",4.375,-5.57295965300262,1.10756513742806,-5.03172180549481,4.86094286579048e-07,4.88558052141161e-05
"Gm57055",5.25000000000001,-5.83599284866683,1.16223992141176,-5.02133229219827,5.1314296682663e-07,5.13399538310043e-05
"Gm6206",4,-5.44367710659438,1.08670416855616,-5.00934593250626,5.46153275527072e-07,5.43953834734225e-05
"Gm49513",4.375,-5.57295943493313,1.12196024288384,-4.96716302585608,6.79394716255252e-07,6.73610680157403e-05
"Il4i1",61.0968583575084,1.09299488453768,0.222866975726671,4.90424784099979,9.37860135216462e-07,9.25705804316123e-05
