"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Nkain3",25.1840791678505,-8.10926002178187,1.29151232711856,-6.27888704699717,3.41005208935819e-10,9.25429197879899e-08
"Sntg1",24.93119933979,-8.0947023865229,1.28890612879561,-6.28028853744905,3.37945246963935e-10,9.25429197879899e-08
"Rfx4",24.932174725046,-8.09475690864885,1.29094641168954,-6.27040505736775,3.60110073919352e-10,9.65358493279903e-08
"ENSMUSG00000131531",57.5238828058783,2.51553394490965,0.402317175191954,6.25261385798267,4.03639270142261e-10,1.06901185979123e-07
"Fgf14",24.4282092760747,-8.06529682880615,1.29299153796032,-6.23770271654604,4.44043487932953e-10,1.16201951806454e-07
"Cpsf4l",24.8047218646871,-8.08736565542892,1.29938271967205,-6.22400585523418,4.84618980931909e-10,1.23870865567968e-07
"Fstl5",25.8141569599867,-8.14490938854253,1.30847132861296,-6.22475189974282,4.82318635874054e-10,1.23870865567968e-07
"Gm19569",25.3086804257984,-8.11638235912432,1.30548604768765,-6.21713450978701,5.06315717806388e-10,1.27929104699081e-07
"ENSMUSG00000137543",24.4280982544884,-8.06529037940585,1.2978344596131,-6.21442150781713,5.15140762426881e-10,1.28679820905315e-07
"Cdh20",24.0501895401477,-8.0427974904363,1.29509000183465,-6.2102228254737,5.29095226953559e-10,1.30680576167339e-07
"A230103J11Rik",25.1846628629395,-8.1092921370406,1.30642166765955,-6.20725477675853,5.39181488500344e-10,1.31692083113495e-07
"A830021M18Rik",24.5547129800915,-8.07274738572554,1.30100435377212,-6.20501181438749,5.46927937822658e-10,1.32116153068326e-07
"Cntnap5a",24.3010274472277,-8.05776834651482,1.29954628883209,-6.20044735286526,5.63028922341637e-10,1.34527193162107e-07
"Il1rapl1",24.3003879763136,-8.05773160733519,1.30000461362752,-6.19823308538186,5.71005378294091e-10,1.34966023931835e-07
"Myoz3",24.5531239284125,-8.07265671409996,1.31156064927398,-6.15500069979119,7.5077164050497e-10,1.73720654753476e-07
"Riiad1",23.2939543878678,-7.99670631575464,1.29895518188249,-6.15626037548545,7.44827312028148e-10,1.73720654753476e-07
"Cd247",23.4202946406622,-8.00450890495838,1.30461658114927,-6.13552596266026,8.48779019331177e-10,1.94352712530603e-07
"2310069G16Rik",23.4197987498528,-8.00447916080101,1.31156032241032,-6.10302021495341,1.04082672180132e-09,2.35870649470482e-07
"Gdnf",23.1683613483011,-7.98890576583012,1.31056773702814,-6.09575952475821,1.0891904688173e-09,2.44312090668794e-07
"Agbl2",23.5464885641431,-8.01226075719804,1.31574664741402,-6.0895163768385,1.1325228016847e-09,2.51465820471041e-07
"Gm45027",22.4130296098382,-7.94108726624431,1.30717191415367,-6.07501368432151,1.23977148404465e-09,2.72526567622694e-07
"Gm44812",56.2681970884495,2.68896227247093,0.44281183365614,6.0724715739169,1.25956400209143e-09,2.74135998950236e-07
"Gm44170",23.2936481155449,-7.99668729208432,1.32072786425879,-6.05475776538734,1.40629120618132e-09,3.03069542100763e-07
"Gria1",26.6924603647486,-7.4651165944514,1.23544016061188,-6.04247525088881,1.51767635373281e-09,3.23898656385967e-07
"ENSMUSG00000136721",22.5374906338703,-7.94907912994666,1.32102636895763,-6.01735083927124,1.77294552987518e-09,3.69431813704371e-07
"Gm26691",22.2880690529512,-7.9330189027991,1.31802314405429,-6.01887678420943,1.75631492233378e-09,3.69431813704371e-07
"Rgs20",21.9092728245505,-7.90829127090518,1.31441721648326,-6.01657614624367,1.78144719555379e-09,3.69431813704371e-07
"Agbl4",21.7826746907926,-7.89993231613162,1.31556650686518,-6.00496613048938,1.91371849178224e-09,3.9315289613418e-07
"Gm10244",24.4282387226114,-8.06529728167053,1.34554486577398,-5.9940753272699,2.0464650356394e-09,4.16531429753937e-07
"Il1rapl2",21.2796163646002,-7.86622190418455,1.32079276609268,-5.95568215251157,2.58989253512274e-09,5.17554706427891e-07
"Prr7",21.5309728162741,-7.88316422467365,1.3235323286921,-5.95615539853394,2.58240791187847e-09,5.17554706427891e-07
