"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gm42936",11,-6.9021090875703,1.41966428834223,-4.8617896105776,1.16329227049293e-06,0.000107281941365754
"Gm20753",10.5,-6.83499505017151,1.41698482637717,-4.82361908394365,1.40976533088834e-06,0.000129468365053005
"Gm50114",11.25,-6.9345299516881,1.44130332285642,-4.8112911707891,1.49958364794116e-06,0.000137143172869419
"D530033B14Rik",10.875,-6.88562066066722,1.43242324557005,-4.80697355475197,1.53232250815752e-06,0.000139555795566595
"Dcdc2b",10,-6.76460604054248,1.40906811252933,-4.800765825578,1.58060011419533e-06,0.000143357817795344
"Gm34719",68.0000000000001,1.27583138081087,0.266588819909095,4.78576476405093,1.70337470963131e-06,0.00015385749589176
"ENSMUSG00000122728",16.75,-6.0443831262493,1.26551543080575,-4.77622238268627,1.78618856910477e-06,0.00016067644632492
"ENSMUSG00000129207",63.25,1.62323198434571,0.340826804734638,4.76263005666333,1.91085962891164e-06,0.000171189624469312
"Gm12367",11.125,-6.91841003065586,1.45358788880736,-4.75954022727327,1.94034451617561e-06,0.000173124478803002
"Rbm15b",9.75000000000001,-6.7280801136727,1.41460084197246,-4.75616860533699,1.97301702599042e-06,0.000175326925924954
"ENSMUSG00000142833",10.25,-6.8002293997925,1.4305445939873,-4.75359483959777,1.99831299782193e-06,0.000176858758020942
"ENSMUSG00000135337",9.87500000000001,-6.74645847992438,1.42017315859533,-4.75044781623474,2.02966668277727e-06,0.000178196616081113
"Gm16759",13.375,-7.18414155859123,1.51224669124179,-4.7506412810809,2.02772564449301e-06,0.000178196616081113
"ENSMUSG00000142904",10.125,-6.78252746317268,1.42901239762373,-4.74630414295297,2.07167132155205e-06,0.000181159816082653
"Gm32624",64.0000000000001,1.43836959741602,0.303759525523171,4.73522466476955,2.18812575413118e-06,0.000190584016577085
"ENSMUSG00000133345",11.125,-6.91840982506707,1.46224991375793,-4.73134568856771,2.23036330243545e-06,0.000193495036067809
"Gm56975",10,-6.76460537872502,1.4386316780125,-4.7021106806646,2.57485852780034e-06,0.000222502243412164
"G730013B05Rik",10.625,-6.85206743457949,1.463894697608,-4.68071060423658,2.85882257765454e-06,0.000246071751987998
"Efcab8",9.75000000000001,-6.72807959103597,1.43772400324366,-4.679673967922,2.87331464445563e-06,0.000246353059106081
"Gm16279",9.87500000000001,-6.74645798298981,1.44240728414063,-4.67722123783454,2.90788478018832e-06,0.000247384352869587
"Gm56599",10.625,-6.85206741204529,1.4648477109759,-4.67766537142648,2.90159546894882e-06,0.000247384352869587
"ENSMUSG00000134432",10,-6.76460518725066,1.44820609544869,-4.67102383321678,2.997021594025e-06,0.000253983115703686
"Gm39363",11.375,-6.95047028901258,1.49027201626152,-4.66389371414788,3.10281682742768e-06,0.000261937409789269
