"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gm15884",11.75,-6.99727316979625,1.07393072227949,-6.51557221022981,7.24130769428755e-11,9.34298079877581e-09
"ENSMUSG00000134989",13.5,-7.19757099892753,1.10590693257427,-6.50829720560069,7.60074278487277e-11,9.74972023620045e-09
"Gm32273",11.625,-6.98184316211924,1.07308958613137,-6.50630036145414,7.70241467022118e-11,9.7665732683385e-09
"Spats1",61.25,1.39485943543231,0.214382321364153,6.50641072713726,7.6967607032247e-11,9.7665732683385e-09
"Gm30439",48.875,1.68000943676558,0.258666241199724,6.49489252626668,8.30927079136535e-11,1.04758537982796e-08
"Riiad1",71.125,1.05358094488644,0.162322961716082,6.49064638636432,8.5468873541074e-11,1.07142031644132e-08
"Gm11940",11.375,-6.95047895780359,1.07709565034541,-6.45298210569755,1.09670313012009e-10,1.35935736853031e-08
"Gm20387",63.25,1.246914598776,0.193230350078565,6.45299559965097,1.09660544309941e-10,1.35935736853031e-08
"ENSMUSG00000127630",15,-7.34957326322726,1.13921215205397,-6.45145265521981,1.10783060741184e-10,1.36547858610768e-08
"H2aj",10.75,-6.86894935553823,1.06629610904439,-6.44187791484499,1.18004188788042e-10,1.44640356512809e-08
"Hnf1aos1",12,-7.02764641715077,1.09439756159112,-6.42147484953585,1.34960314094128e-10,1.636060115307e-08
"Tbata",70,1.08983130444594,0.169702106278267,6.42202579771702,1.34472625466832e-10,1.636060115307e-08
"Gm30173",12.5,-7.08653984876508,1.1045702039951,-6.41565363897551,1.40219919478318e-10,1.69053119314215e-08
"Gm56495",40.125,2.03394689937789,0.317367842707437,6.40879958733838,1.46669840564122e-10,1.75868298498164e-08
"Gm27184",10.5,-6.83500202278084,1.06862844508243,-6.39605098875467,1.59446778866447e-10,1.90155366601644e-08
"ENSMUSG00000140314",11.5,-6.96624602631377,1.08997280918583,-6.39121083352283,1.6457727357789e-10,1.94284856657569e-08
"ENSMUSG00000141392",13.25,-7.17060368456794,1.1219628150766,-6.39112418719365,1.64670571522302e-10,1.94284856657569e-08
"BC006965",57.75,1.30666117949148,0.204893613864778,6.37726649867097,1.8027660657306e-10,2.11566104830927e-08
"Gm20627",11.625,-6.98184272534336,1.09761796159604,-6.36090422134777,2.00569488024498e-10,2.34135693877486e-08
"ENSMUSG00000126843",11.125,-6.91841755748693,1.09005677529234,-6.34684148046463,2.19780383494483e-10,2.55211294791515e-08
"Gm38832",12.875,-7.1291837654187,1.12434086666786,-6.34076726797901,2.28623684236548e-10,2.64090279859212e-08
"ENSMUSG00000143809",14.875,-7.33750007841185,1.15794767021535,-6.3366422051242,2.34826446077015e-10,2.69842493739436e-08
"ENSMUSG00000134072",11.5,-6.96624584695149,1.09997600918793,-6.33308889354266,2.40301019256739e-10,2.74702662583493e-08
"Zfhx2os",65.0000000000001,1.16992487286159,0.185470712180528,6.30786855297588,2.82904317214654e-10,3.21738038696233e-08
"Sox1ot",65.875,1.23676055993598,0.196171866548091,6.30447465122523,2.89173043384656e-10,3.27180761856188e-08
"Gm42936",11,-6.90211567124272,1.09532968764298,-6.30140472691403,2.94960067771809e-10,3.32025713022929e-08
"Gm28044",16.125,-7.45390888851195,1.18375524508795,-6.29683282878136,3.03788592686366e-10,3.40227803067985e-08
"Agbl4",67.3750000000001,1.08107150300485,0.171965533583957,6.28655917540042,3.24579330133927e-10,3.59858982952001e-08
"Il1rapl2",66.3750000000001,1.09896633927051,0.174793167651811,6.28723853474444,3.2316264241845e-10,3.59858982952001e-08
