"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000133657",14.4485179461875,-7.30462015010196,1.15287290946509,-6.3360150890276,2.35783707429209e-10,3.73657806277023e-08
"ENSMUSG00000127714",17.212633699994,-7.55716509198706,1.19895784483108,-6.30311159359553,2.91728686885549e-10,4.59014251051063e-08
"Gm27184",10.5536330545731,-6.85144190680607,1.09147363588481,-6.2772399456556,3.44636016797538e-10,5.38414338866394e-08
"ENSMUSG00000131525",12.6896010587554,-7.11734519939002,1.13458473708524,-6.27308385768927,3.53966136997725e-10,5.49096201815908e-08
"Gm16168",11.6843473048893,-6.99827910730074,1.1161371621992,-6.27008878864991,3.60842284851682e-10,5.54250448213889e-08
"Gm30439",11.6845009898663,-6.99829434856272,1.11625296048178,-6.26945199369707,3.62320975770837e-10,5.54250448213889e-08
"Gm29427",10.5536550095698,-6.85144401779585,1.09333122560644,-6.26657673112329,3.69071564022619e-10,5.60683338778638e-08
"ENSMUSG00000139080",10.4279969181493,-6.83416412288676,1.0933155529202,-6.25086152358575,4.0819468279477e-10,6.15870717301588e-08
"Dcdc2b",10.0510994863761,-6.78105484729512,1.08871314100592,-6.22850463716246,4.70908153910894e-10,7.0565747036389e-08
"Gm49496",65.4307230633247,1.26532924152883,0.203371336027744,6.22176785698162,4.91584023885109e-10,7.31663032306837e-08
"ENSMUSG00000134271",11.5586892134688,-6.98268001221043,1.1231424540862,-6.21709204100169,5.06452719747001e-10,7.48734262455499e-08
"Gm11802",45.3022678052343,2.29603914285837,0.370689867864248,6.19396250587356,5.8670188973065e-10,8.61591281799117e-08
"ENSMUSG00000122523",12.5637892823579,-7.10297280811086,1.14726492174046,-6.19122285839201,5.96992309642341e-10,8.64737880854428e-08
"Gm20753",10.5536440320715,-6.85144257801853,1.1068087809106,-6.19026763808441,6.0062146255097e-10,8.64737880854428e-08
"Zfp804b",11.3074169406211,-6.95097162285588,1.122634849997,-6.19165851022213,5.95344257622421e-10,8.64737880854428e-08
"1700094M23Rik",12.1870345580633,-7.059045715533,1.14214338149332,-6.18052499354633,6.38887801833212e-10,9.13858473946883e-08
"Oprm1",9.54855494068074,-6.70705549799978,1.08595171814845,-6.17620045708416,6.56626089092649e-10,9.33171580034379e-08
"Gm42936",11.056287375252,-6.91856561670429,1.12121660331799,-6.17058790980294,6.80365343876441e-10,9.6071075608399e-08
"ENSMUSG00000134366",9.79987112352184,-6.74453402557498,1.09479369867744,-6.16055247095655,7.2491589953024e-10,1.01709856272944e-07
